Store,Date,Weekly_Sales,Temperature,Fuel_Price
34,22-10-2010,936293.6,58.11,2.736
34,29-10-2010,926294.02,50.78,2.718
34,05-11-2010,972292.31,52.43,2.699
34,12-11-2010,979730.78,47.2,2.741
34,19-11-2010,955766.33,40.93,2.78
34,26-11-2010,1309476.68,41.13,2.752
34,03-12-2010,1001512.21,34.7,2.727
34,10-12-2010,1086661.02,41.93,2.86
34,17-12-2010,1227148.13,42.64,2.884
34,24-12-2010,1620748.25,42.74,2.887
34,31-12-2010,902109.69,34.11,2.955
34,07-01-2011,900646.94,24.5,2.98
34,14-01-2011,898610.33,30.75,2.992
34,21-01-2011,891025.39,39.57,3.017
34,28-01-2011,836717.75,34.68,3.022
34,04-02-2011,971932.87,23.82,2.996
34,11-02-2011,1015654.6,28.66,3.033
34,18-02-2011,1062629.3,45.12,3.058
34,25-02-2011,953331.45,44.57,3.087
34,04-03-2011,963910.81,46.21,3.305
34,11-03-2011,943951.67,45.87,3.461
34,18-03-2011,1014218.8,55.58,3.495
34,25-03-2011,922898.38,53.11,3.48
34,01-04-2011,884233.67,55.46,3.521
34,08-04-2011,975479.83,58.59,3.605
34,15-04-2011,941829.0,53.3,3.724
34,22-04-2011,1051518.45,63.83,3.781
34,29-04-2011,895973.02,57.73,3.781
34,06-05-2011,965853.58,54.4,3.866
34,13-05-2011,966232.69,63.05,3.872
34,20-05-2011,945018.83,61.47,3.881
34,27-05-2011,941311.83,65.99,3.771
34,03-06-2011,947229.24,74.64,3.683
34,10-06-2011,943912.77,74.57,3.64
34,17-06-2011,968258.09,76.58,3.618
34,24-06-2011,923795.04,77.16,3.57
34,01-07-2011,911106.22,81.96,3.504
34,08-07-2011,926934.57,80.84,3.469
34,15-07-2011,903882.96,78.09,3.563
34,22-07-2011,913236.62,80.75,3.627
34,29-07-2011,851461.9,78.04,3.659
34,05-08-2011,942236.45,76.71,3.662
34,12-08-2011,956251.18,80.23,3.617
34,19-08-2011,960418.54,77.08,3.55
34,26-08-2011,871404.6,77.27,3.523
34,02-09-2011,926455.64,78.24,3.533
34,09-09-2011,930506.14,70.05,3.554
34,16-09-2011,927249.61,64.94,3.532
34,23-09-2011,902852.73,66.23,3.473
34,30-09-2011,871847.85,69.44,3.371
34,07-10-2011,954069.45,60.42,3.299
34,14-10-2011,911788.79,54.72,3.283
34,21-10-2011,953693.23,58.93,3.361
34,28-10-2011,958063.87,54.56,3.362
34,04-11-2011,992621.93,48.04,3.322
34,11-11-2011,991570.02,41.04,3.286
34,18-11-2011,947552.44,46.0,3.294
34,25-11-2011,1345595.82,45.99,3.225
34,02-12-2011,988742.08,39.75,3.176
34,09-12-2011,1084243.91,24.69,3.153
34,16-12-2011,1151052.86,32.31,3.149
34,23-12-2011,1593655.96,32.45,3.103
34,30-12-2011,965512.36,28.84,3.119
34,06-01-2012,953844.85,36.39,3.158
34,13-01-2012,913755.12,33.99,3.263
34,20-01-2012,910899.05,39.28,3.273
34,27-01-2012,872450.37,39.81,3.29
34,03-02-2012,939367.14,38.64,3.354
34,10-02-2012,1047658.09,36.7,3.411
34,17-02-2012,1123446.51,37.25,3.493
34,24-02-2012,950154.24,39.89,3.541
34,02-03-2012,990263.7,42.74,3.619
34,09-03-2012,976393.43,42.7,3.667
34,16-03-2012,999298.43,48.09,3.707
34,23-03-2012,945143.33,47.93,3.759
34,30-03-2012,938861.77,59.29,3.82
34,06-04-2012,1091020.37,54.42,3.864
34,13-04-2012,987353.65,59.12,3.881
34,20-04-2012,977628.78,55.34,3.864
34,27-04-2012,940299.87,66.49,3.81
34,04-05-2012,991104.4,65.04,3.747
34,11-05-2012,949625.52,61.92,3.685
34,18-05-2012,998672.85,64.97,3.62
34,25-05-2012,1015737.61,72.42,3.551
34,01-06-2012,977062.44,70.41,3.483
34,08-06-2012,999511.29,75.35,3.433
34,15-06-2012,982345.51,76.48,3.372
34,22-06-2012,1000285.1,78.85,3.329
34,29-06-2012,942970.63,81.91,3.257
34,06-07-2012,1007867.68,77.95,3.187
34,13-07-2012,954677.75,74.02,3.224
34,20-07-2012,950929.59,77.7,3.263
34,27-07-2012,917883.79,77.3,3.356
34,03-08-2012,973250.41,78.93,3.374
34,10-08-2012,1004523.59,78.26,3.476
34,17-08-2012,1013820.86,77.78,3.552
34,24-08-2012,926250.21,72.44,3.61
34,31-08-2012,933487.71,75.89,3.646
34,07-09-2012,976415.56,78.26,3.709
34,14-09-2012,955211.7,64.28,3.706
34,21-09-2012,943047.78,66.08,3.721
34,28-09-2012,928629.31,67.06,3.666
34,05-10-2012,968896.68,65.41,3.62
34,12-10-2012,948613.39,59.94,3.603
34,19-10-2012,963516.28,58.47,3.61
34,26-10-2012,956987.81,57.95,3.514
35,05-02-2010,1230613.5,27.19,2.784
35,12-02-2010,1168815.31,29.81,2.773
35,19-02-2010,1270658.64,32.44,2.745
35,26-02-2010,1020651.74,36.0,2.754
35,05-03-2010,1162610.27,38.07,2.777
35,12-03-2010,1150344.39,45.98,2.818
35,19-03-2010,1117536.09,49.04,2.844
35,26-03-2010,1078900.44,52.34,2.854
35,02-04-2010,1189556.47,46.9,2.85
35,09-04-2010,1198014.97,62.62,2.869
35,16-04-2010,1084487.55,54.95,2.899
35,23-04-2010,1110827.48,53.91,2.902
35,30-04-2010,1096930.65,53.55,2.921
35,07-05-2010,1182099.88,69.02,2.966
35,14-05-2010,1104277.57,53.82,2.982
35,21-05-2010,1078182.18,63.31,2.958
35,28-05-2010,1223777.48,67.88,2.899
35,04-06-2010,1282378.71,74.29,2.847
35,11-06-2010,1160412.71,68.9,2.809
35,18-06-2010,1198025.76,70.0,2.78
35,25-06-2010,1230245.74,78.02,2.808
35,02-07-2010,1245827.08,76.25,2.815
35,09-07-2010,1268766.76,82.69,2.793
35,16-07-2010,1124414.87,78.26,2.783
35,23-07-2010,1121756.43,81.56,2.771
35,30-07-2010,1139131.78,79.78,2.781
35,06-08-2010,1180183.39,77.45,2.784
35,13-08-2010,1090587.5,77.36,2.805
35,20-08-2010,1033719.5,75.16,2.779
35,27-08-2010,917693.06,70.31,2.755
35,03-09-2010,948660.79,78.52,2.715
35,10-09-2010,961685.98,70.38,2.699
35,17-09-2010,831443.61,64.5,2.706
35,24-09-2010,758069.78,67.08,2.713
35,01-10-2010,771065.21,70.19,2.707
35,08-10-2010,874615.32,57.78,2.764
35,15-10-2010,798376.99,58.38,2.868
35,22-10-2010,827705.82,52.82,2.917
35,29-10-2010,857797.33,61.02,2.921
35,05-11-2010,843755.12,45.91,2.917
35,12-11-2010,870914.69,45.9,2.931
35,19-11-2010,846850.35,50.81,3.0
35,26-11-2010,1781866.98,46.67,3.039
35,03-12-2010,982598.88,41.81,3.046
35,10-12-2010,1108580.19,30.83,3.109
35,17-12-2010,1314987.4,31.62,3.14
35,24-12-2010,1779236.54,31.34,3.141
35,31-12-2010,576332.05,29.59,3.179
35,07-01-2011,649289.75,34.42,3.193
35,14-01-2011,687670.78,25.7,3.205
35,21-01-2011,659902.07,30.13,3.229
35,28-01-2011,633289.78,23.64,3.237
35,04-02-2011,747577.05,28.7,3.231
35,11-02-2011,859258.17,30.45,3.239
35,18-02-2011,865305.88,39.32,3.245
35,25-02-2011,841129.26,33.05,3.274
35,04-03-2011,850448.54,36.99,3.433
35,11-03-2011,830601.39,43.64,3.582
35,18-03-2011,800662.82,46.65,3.631
35,25-03-2011,762184.1,40.11,3.625
35,01-04-2011,762620.94,37.27,3.638
35,08-04-2011,813352.41,46.87,3.72
35,15-04-2011,795157.2,52.24,3.821
35,22-04-2011,841778.34,50.02,3.892
35,29-04-2011,811824.06,61.71,3.962
35,06-05-2011,835181.18,56.48,4.046
35,13-05-2011,826155.95,60.07,4.066
35,20-05-2011,776838.56,60.22,4.062
35,27-05-2011,850708.6,66.43,3.985
35,03-06-2011,955466.84,74.17,3.922
35,10-06-2011,855130.21,73.26,3.881
35,17-06-2011,828594.86,67.03,3.842
35,24-06-2011,849397.57,72.02,3.804
35,01-07-2011,874453.88,73.76,3.748
35,08-07-2011,827717.85,76.87,3.711
35,15-07-2011,813845.5,77.83,3.76
35,22-07-2011,820188.42,82.28,3.811
35,29-07-2011,770820.27,79.41,3.829
35,05-08-2011,826820.71,78.14,3.842
35,12-08-2011,819911.89,76.67,3.812
35,19-08-2011,820288.35,72.97,3.747
35,26-08-2011,897037.25,72.88,3.704
35,02-09-2011,813486.55,71.44,3.703
35,09-09-2011,922440.64,70.93,3.738
35,16-09-2011,738792.11,69.65,3.742
35,23-09-2011,705802.45,63.61,3.711
35,30-09-2011,749676.95,70.92,3.645
35,07-10-2011,791637.53,56.91,3.583
35,14-10-2011,772859.25,64.78,3.541
35,21-10-2011,811328.4,59.62,3.57
35,28-10-2011,808821.5,51.81,3.569
35,04-11-2011,653468.75,44.46,3.551
35,11-11-2011,880576.33,49.69,3.53
35,18-11-2011,820964.1,51.42,3.53
35,25-11-2011,1733822.4,47.88,3.492
35,02-12-2011,903606.03,50.55,3.452
35,09-12-2011,948964.99,46.28,3.415
35,16-12-2011,1115255.65,40.68,3.413
35,23-12-2011,1550214.02,41.59,3.389
35,30-12-2011,904650.55,37.85,3.389
35,06-01-2012,671708.09,35.8,3.422
35,13-01-2012,625135.11,41.3,3.513
35,20-01-2012,669850.04,30.35,3.533
35,27-01-2012,588722.99,36.96,3.567
35,03-02-2012,746901.03,42.52,3.617
35,10-02-2012,849779.14,37.86,3.64
35,17-02-2012,824568.39,37.24,3.695
35,24-02-2012,805028.74,41.74,3.739
35,02-03-2012,766571.1,40.07,3.816
35,09-03-2012,796351.35,44.32,3.848
35,16-03-2012,793045.82,49.6,3.862
35,23-03-2012,760671.1,57.3,3.9
35,30-03-2012,744525.69,49.4,3.953
35,06-04-2012,860293.46,48.73,3.996
35,13-04-2012,788633.42,52.22,4.044
35,20-04-2012,794660.24,62.62,4.027
35,27-04-2012,721212.45,52.33,4.004
35,04-05-2012,772036.6,53.68,3.951
35,11-05-2012,802383.63,58.97,3.889
35,18-05-2012,819196.68,65.15,3.848
35,25-05-2012,822167.17,64.77,3.798
35,01-06-2012,932195.52,73.4,3.742
35,08-06-2012,873415.01,64.05,3.689
35,15-06-2012,848289.41,69.52,3.62
35,22-06-2012,911696.0,73.23,3.564
35,29-06-2012,892133.41,73.94,3.506
35,06-07-2012,985479.64,82.08,3.475
35,13-07-2012,825763.48,78.95,3.523
35,20-07-2012,841224.74,78.64,3.567
35,27-07-2012,808030.15,76.01,3.647
35,03-08-2012,866216.36,75.22,3.654
35,10-08-2012,888368.8,78.44,3.722
35,17-08-2012,887979.47,76.51,3.807
35,24-08-2012,895274.72,72.93,3.834
35,31-08-2012,931278.97,75.0,3.867
35,07-09-2012,984833.35,76.0,3.911
35,14-09-2012,821568.64,68.72,3.948
35,21-09-2012,772302.94,66.1,4.038
35,28-09-2012,814099.86,64.92,3.997
35,05-10-2012,866064.4,64.5,3.985
35,12-10-2012,873643.14,55.4,4.0
35,19-10-2012,829284.67,56.53,3.969
35,26-10-2012,865137.6,58.99,3.882
36,05-02-2010,467546.74,45.97,2.545
36,12-02-2010,469563.7,46.11,2.539
36,19-02-2010,470281.03,45.66,2.472
36,26-02-2010,447519.44,50.87,2.52
36,05-03-2010,480203.43,51.33,2.574
36,12-03-2010,441434.2,61.96,2.619
36,19-03-2010,428851.99,59.56,2.701
36,26-03-2010,404438.51,55.76,2.711
36,02-04-2010,435972.82,63.43,2.708
36,09-04-2010,453016.91,68.54,2.743
36,16-04-2010,483699.56,66.74,2.769
36,23-04-2010,434116.8,68.03,2.762
36,30-04-2010,457899.64,70.9,2.725
36,07-05-2010,489372.02,75.56,2.786
36,14-05-2010,476733.74,77.53,2.805
36,21-05-2010,474917.98,77.34,2.767
36,28-05-2010,447050.42,80.87,2.716
36,04-06-2010,471088.88,79.93,2.664
36,11-06-2010,467711.18,82.3,2.615
36,18-06-2010,485694.72,84.37,2.572
36,25-06-2010,434879.87,84.14,2.601
36,02-07-2010,434252.15,81.85,2.606
36,09-07-2010,471713.59,81.74,2.596
36,16-07-2010,466962.04,84.43,2.561
36,23-07-2010,452021.2,82.6,2.542
36,30-07-2010,432451.91,81.88,2.602
36,06-08-2010,467442.94,85.49,2.573
36,13-08-2010,470436.8,86.06,2.644
36,20-08-2010,437949.9,85.54,2.604
36,27-08-2010,412050.73,84.62,2.562
36,03-09-2010,431294.45,82.29,2.533
36,10-09-2010,434471.38,80.58,2.513
36,17-09-2010,454694.21,82.1,2.55
36,24-09-2010,419348.59,79.17,2.578
36,01-10-2010,422169.47,74.66,2.567
36,08-10-2010,444351.61,66.34,2.595
36,15-10-2010,453308.15,71.57,2.705
36,22-10-2010,424956.3,72.24,2.698
36,29-10-2010,392654.26,76.22,2.68
36,05-11-2010,405860.37,62.72,2.655
36,12-11-2010,425804.8,61.97,2.705
36,19-11-2010,411615.71,56.73,2.741
36,26-11-2010,408891.49,67.73,2.725
36,03-12-2010,360266.09,54.44,2.694
36,10-12-2010,404545.03,51.83,2.813
36,17-12-2010,410214.7,56.73,2.852
36,24-12-2010,422093.59,59.1,2.863
36,31-12-2010,359310.65,52.88,2.949
36,07-01-2011,384659.85,54.11,2.942
36,14-01-2011,410497.73,42.87,2.971
36,21-01-2011,399191.05,51.18,2.98
36,28-01-2011,372174.12,48.74,2.995
36,04-02-2011,417521.7,46.68,2.98
36,11-02-2011,401501.2,41.16,3.009
36,18-02-2011,427175.03,57.48,3.017
36,25-02-2011,380279.44,67.73,3.053
36,04-03-2011,402579.84,64.55,3.282
36,11-03-2011,407506.78,59.15,3.448
36,18-03-2011,431412.22,64.9,3.487
36,25-03-2011,390732.02,71.07,3.488
36,01-04-2011,385672.11,67.31,3.529
36,08-04-2011,428727.61,69.39,3.645
36,15-04-2011,414986.54,73.25,3.763
36,22-04-2011,374574.72,74.57,3.805
36,29-04-2011,340708.78,76.1,3.837
36,06-05-2011,393401.4,69.56,3.917
36,13-05-2011,395316.65,76.73,3.92
36,20-05-2011,376183.44,73.02,3.925
36,27-05-2011,348655.2,81.28,3.786
36,03-06-2011,373703.95,82.96,3.69
36,10-06-2011,374182.04,82.41,3.633
36,17-06-2011,394645.25,84.43,3.599
36,24-06-2011,360009.94,83.95,3.569
36,01-07-2011,354270.77,85.33,3.502
36,08-07-2011,377464.62,84.71,3.44
36,15-07-2011,385631.48,85.63,3.55
36,22-07-2011,361311.41,83.31,3.637
36,29-07-2011,354361.08,84.99,3.66
36,05-08-2011,381017.75,86.71,3.652
36,12-08-2011,380188.69,87.64,3.608
36,19-08-2011,373267.58,87.24,3.534
36,26-08-2011,344964.2,86.02,3.501
36,02-09-2011,350276.29,87.5,3.481
36,09-09-2011,352960.64,77.94,3.499
36,16-09-2011,343108.12,82.06,3.473
36,23-09-2011,322405.13,78.35,3.441
36,30-09-2011,314910.37,81.52,3.328
36,07-10-2011,346137.87,71.2,3.262
36,14-10-2011,342076.99,74.16,3.234
36,21-10-2011,328633.34,67.89,3.308
36,28-10-2011,306193.81,71.31,3.306
36,04-11-2011,313387.11,58.97,3.287
36,11-11-2011,328498.92,63.5,3.254
36,18-11-2011,332901.94,66.28,3.26
36,25-11-2011,332811.55,66.41,3.181
36,02-12-2011,293350.51,53.57,3.164
36,09-12-2011,312298.37,50.64,3.147
36,16-12-2011,341503.92,58.31,3.133
36,23-12-2011,325262.46,55.41,3.098
36,30-12-2011,287425.22,48.26,3.132
36,06-01-2012,329467.82,57.18,3.129
36,13-01-2012,325976.34,56.28,3.254
36,20-01-2012,330927.21,58.9,3.275
36,27-01-2012,301444.94,62.73,3.313
36,03-02-2012,310982.87,61.33,3.421
36,10-02-2012,335741.9,54.49,3.462
36,17-02-2012,326316.73,54.38,3.503
36,24-02-2012,313270.45,62.21,3.55
36,02-03-2012,315396.72,64.54,3.619
36,09-03-2012,318674.93,63.19,3.647
36,16-03-2012,335345.82,67.48,3.779
36,23-03-2012,317872.51,69.18,3.845
36,30-03-2012,304144.9,70.48,3.891
36,06-04-2012,331026.11,73.95,3.934
36,13-04-2012,339407.94,72.54,3.919
36,20-04-2012,323915.32,70.87,3.918
36,27-04-2012,308389.82,70.06,3.888
36,04-05-2012,312467.52,77.17,3.835
36,11-05-2012,330518.34,76.55,3.764
36,18-05-2012,324801.13,73.7,3.713
36,25-05-2012,306098.17,78.94,3.636
36,01-06-2012,306005.53,80.74,3.567
36,08-06-2012,338273.38,81.5,3.513
36,15-06-2012,333146.88,82.15,3.407
36,22-06-2012,306411.01,80.4,3.358
36,29-06-2012,291530.43,86.68,3.273
36,06-07-2012,306578.89,81.52,3.232
36,13-07-2012,298337.41,78.15,3.245
36,20-07-2012,303289.55,81.76,3.301
36,27-07-2012,279643.43,84.0,3.392
36,03-08-2012,304989.97,85.56,3.404
36,10-08-2012,298947.51,84.41,3.49
36,17-08-2012,314607.22,85.89,3.571
36,24-08-2012,282545.55,81.26,3.574
36,31-08-2012,282647.48,84.79,3.608
36,07-09-2012,293728.57,84.19,3.697
36,14-09-2012,301893.63,78.16,3.692
36,21-09-2012,293804.45,75.98,3.709
36,28-09-2012,270677.98,79.49,3.66
36,05-10-2012,277137.86,73.57,3.611
36,12-10-2012,300236.85,71.28,3.576
36,19-10-2012,287360.05,74.06,3.57
36,26-10-2012,272489.41,74.39,3.494
37,05-02-2010,536006.73,45.97,2.572
37,12-02-2010,529852.7,46.11,2.548
37,19-02-2010,510382.5,45.66,2.514
37,26-02-2010,513615.82,50.87,2.561
37,05-03-2010,519255.68,51.33,2.625
37,12-03-2010,513015.35,61.96,2.667
37,19-03-2010,460020.74,59.56,2.72
37,26-03-2010,515777.97,55.76,2.732
37,02-04-2010,540189.7,63.43,2.719
37,09-04-2010,513327.55,68.54,2.77
37,16-04-2010,524544.83,66.74,2.808
37,23-04-2010,527019.78,68.03,2.795
37,30-04-2010,517850.83,70.9,2.78
37,07-05-2010,543234.77,75.56,2.835
37,14-05-2010,505196.08,77.53,2.854
37,21-05-2010,510494.7,77.34,2.826
37,28-05-2010,532241.22,80.87,2.759
37,04-06-2010,479195.02,79.93,2.705
37,11-06-2010,481915.11,82.3,2.668
37,18-06-2010,505761.62,84.37,2.637
37,25-06-2010,485419.39,84.14,2.653
37,02-07-2010,498292.53,81.85,2.669
37,09-07-2010,502456.04,81.74,2.642
37,16-07-2010,485150.01,84.43,2.623
37,23-07-2010,491998.12,82.6,2.608
37,30-07-2010,487912.95,81.88,2.64
37,06-08-2010,508576.62,85.49,2.627
37,13-08-2010,491815.83,86.06,2.692
37,20-08-2010,486930.72,85.54,2.664
37,27-08-2010,512157.25,84.62,2.619
37,03-09-2010,510427.53,82.29,2.577
37,10-09-2010,510296.07,80.58,2.565
37,17-09-2010,501251.4,82.1,2.582
37,24-09-2010,494265.48,79.17,2.624
37,01-10-2010,529877.93,74.66,2.603
37,08-10-2010,524483.65,66.34,2.633
37,15-10-2010,498925.86,71.57,2.72
37,22-10-2010,510425.4,72.24,2.725
37,29-10-2010,514485.9,76.22,2.716
37,05-11-2010,539683.42,62.72,2.689
37,12-11-2010,517546.69,61.97,2.728
37,19-11-2010,518124.16,56.73,2.771
37,26-11-2010,518220.72,67.73,2.735
37,03-12-2010,508213.14,54.44,2.708
37,10-12-2010,511207.52,51.83,2.843
37,17-12-2010,534285.21,56.73,2.869
37,24-12-2010,576809.92,59.1,2.886
37,31-12-2010,460331.7,52.88,2.943
37,07-01-2011,542464.02,54.11,2.976
37,14-01-2011,525616.9,42.87,2.983
37,21-01-2011,526486.82,51.18,3.016
37,28-01-2011,513672.36,48.74,3.01
37,04-02-2011,583835.18,46.68,2.989
37,11-02-2011,522514.32,41.16,3.022
37,18-02-2011,536840.69,57.48,3.045
37,25-02-2011,514758.19,67.73,3.065
37,04-03-2011,527572.25,64.55,3.288
37,11-03-2011,505610.4,59.15,3.459
37,18-03-2011,478503.06,64.9,3.488
37,25-03-2011,522105.93,71.07,3.473
37,01-04-2011,534578.78,67.31,3.524
37,08-04-2011,543703.16,69.39,3.622
37,15-04-2011,543775.87,73.25,3.743
37,22-04-2011,526434.37,74.57,3.807
37,29-04-2011,502918.18,76.1,3.81
37,06-05-2011,547513.3,69.56,3.906
37,13-05-2011,511871.63,76.73,3.899
37,20-05-2011,533564.42,73.02,3.907
37,27-05-2011,507086.75,81.28,3.786
37,03-06-2011,500381.23,82.96,3.699
37,10-06-2011,509647.25,82.41,3.648
37,17-06-2011,525132.36,84.43,3.637
37,24-06-2011,509276.22,83.95,3.594
37,01-07-2011,517021.3,85.33,3.524
37,08-07-2011,489059.93,84.71,3.48
37,15-07-2011,498749.62,85.63,3.575
37,22-07-2011,505543.53,83.31,3.651
37,29-07-2011,504974.95,84.99,3.682
37,05-08-2011,510787.46,86.71,3.684
37,12-08-2011,502504.39,87.64,3.638
37,19-08-2011,506897.98,87.24,3.554
37,26-08-2011,527947.21,86.02,3.523
37,02-09-2011,530367.83,87.5,3.533
37,09-09-2011,506273.74,77.94,3.546
37,16-09-2011,513341.94,82.06,3.526
37,23-09-2011,516556.94,78.35,3.467
37,30-09-2011,516402.1,81.52,3.355
37,07-10-2011,522816.85,71.2,3.285
37,14-10-2011,513636.01,74.16,3.274
37,21-10-2011,522784.33,67.89,3.353
37,28-10-2011,517355.44,71.31,3.372
37,04-11-2011,555925.6,58.97,3.332
37,11-11-2011,501268.78,63.5,3.297
37,18-11-2011,527495.09,66.28,3.308
37,25-11-2011,522554.04,66.41,3.236
37,02-12-2011,527117.81,53.57,3.172
37,09-12-2011,537224.52,50.64,3.158
37,16-12-2011,533905.67,58.31,3.159
37,23-12-2011,605791.46,55.41,3.112
37,30-12-2011,451327.61,48.26,3.129
37,06-01-2012,558343.57,57.18,3.157
37,13-01-2012,546221.4,56.28,3.261
37,20-01-2012,543894.07,58.9,3.268
37,27-01-2012,514116.58,62.73,3.29
37,03-02-2012,555424.24,61.33,3.36
37,10-02-2012,527041.46,54.49,3.409
37,17-02-2012,541071.29,54.38,3.51
37,24-02-2012,518696.89,62.21,3.555
37,02-03-2012,525559.17,64.54,3.63
37,09-03-2012,535937.25,63.19,3.669
37,16-03-2012,484588.34,67.48,3.734
37,23-03-2012,520887.23,69.18,3.787
37,30-03-2012,533734.94,70.48,3.845
37,06-04-2012,564848.78,73.95,3.891
37,13-04-2012,506973.17,72.54,3.891
37,20-04-2012,523483.19,70.87,3.877
37,27-04-2012,528807.45,70.06,3.814
37,04-05-2012,535311.64,77.17,3.749
37,11-05-2012,527983.04,76.55,3.688
37,18-05-2012,534847.96,73.7,3.63
37,25-05-2012,540625.79,78.94,3.561
37,01-06-2012,531811.85,80.74,3.501
37,08-06-2012,528940.78,81.5,3.452
37,15-06-2012,508573.16,82.15,3.393
37,22-06-2012,484032.75,80.4,3.346
37,29-06-2012,508309.81,86.68,3.286
37,06-07-2012,519498.32,81.52,3.227
37,13-07-2012,506005.47,78.15,3.256
37,20-07-2012,503744.56,81.76,3.311
37,27-07-2012,514489.17,84.0,3.407
37,03-08-2012,521959.28,85.56,3.417
37,10-08-2012,500964.59,84.41,3.494
37,17-08-2012,509633.71,85.89,3.571
37,24-08-2012,522665.04,81.26,3.62
37,31-08-2012,538344.1,84.79,3.638
37,07-09-2012,526838.14,84.19,3.73
37,14-09-2012,514651.74,78.16,3.717
37,21-09-2012,521320.98,75.98,3.721
37,28-09-2012,527953.14,79.49,3.666
37,05-10-2012,546122.37,73.57,3.617
37,12-10-2012,521810.75,71.28,3.601
37,19-10-2012,551969.1,74.06,3.594
37,26-10-2012,534738.43,74.39,3.506
38,05-02-2010,358496.14,49.47,2.962
38,12-02-2010,342214.9,47.87,2.946
38,19-02-2010,327237.92,54.83,2.915
38,26-02-2010,334222.73,50.23,2.825
38,05-03-2010,372239.89,53.77,2.987
38,12-03-2010,342023.92,50.11,2.925
38,19-03-2010,333025.47,59.57,3.054
38,26-03-2010,335858.11,60.06,3.083
38,02-04-2010,368929.55,59.84,3.086
38,09-04-2010,341630.46,59.25,3.09
38,16-04-2010,337723.49,64.95,3.109
38,23-04-2010,335121.82,64.55,3.05
38,30-04-2010,337979.65,67.38,3.105
38,07-05-2010,383657.44,70.15,3.127
38,14-05-2010,346174.3,68.44,3.145
38,21-05-2010,340497.08,76.2,3.12
38,28-05-2010,326469.43,67.84,3.058
38,04-06-2010,376184.88,81.39,2.941
38,11-06-2010,354828.65,90.84,2.949
38,18-06-2010,335691.85,81.06,3.043
38,25-06-2010,322046.76,87.27,3.084
38,02-07-2010,361181.48,91.98,3.105
38,09-07-2010,343850.34,90.37,3.1
38,16-07-2010,338277.71,97.18,3.094
38,23-07-2010,328336.85,99.22,3.112
38,30-07-2010,336378.38,96.31,3.017
38,06-08-2010,378574.44,92.95,3.123
38,13-08-2010,341400.72,87.01,3.159
38,20-08-2010,329139.73,92.81,3.041
38,27-08-2010,322868.56,93.19,3.129
38,03-09-2010,377096.55,83.12,3.087
38,10-09-2010,336227.69,83.63,3.044
38,17-09-2010,336253.19,82.45,3.028
38,24-09-2010,330604.9,81.77,2.939
38,01-10-2010,360256.58,85.2,3.001
38,08-10-2010,351271.36,71.82,3.013
38,15-10-2010,337743.26,75.0,2.976
38,22-10-2010,339042.18,68.85,3.014
38,29-10-2010,341219.63,61.09,3.016
38,05-11-2010,380870.09,65.49,3.129
38,12-11-2010,340147.2,57.79,3.13
38,19-11-2010,348593.99,58.18,3.161
38,26-11-2010,360857.98,47.66,3.162
38,03-12-2010,351925.36,43.33,3.041
38,10-12-2010,355965.23,50.01,3.203
38,17-12-2010,334441.15,52.77,3.236
38,24-12-2010,369106.72,52.02,3.236
38,31-12-2010,303908.81,45.64,3.148
38,07-01-2011,386344.54,37.64,3.287
38,14-01-2011,356138.79,43.15,3.312
38,21-01-2011,341098.08,53.53,3.223
38,28-01-2011,357557.16,50.74,3.342
38,04-02-2011,402341.76,45.14,3.348
38,11-02-2011,377672.46,51.3,3.381
38,18-02-2011,364606.7,53.35,3.43
38,25-02-2011,354232.34,48.45,3.53
38,04-03-2011,405429.43,51.72,3.674
38,11-03-2011,357897.18,57.75,3.818
38,18-03-2011,349459.95,64.21,3.692
38,25-03-2011,351541.62,54.4,3.909
38,01-04-2011,382098.13,63.63,3.772
38,08-04-2011,392152.3,64.47,4.003
38,15-04-2011,362758.94,57.63,3.868
38,22-04-2011,362952.34,72.12,4.134
38,29-04-2011,344225.99,68.27,4.151
38,06-05-2011,422186.65,68.4,4.193
38,13-05-2011,366977.79,70.93,4.202
38,20-05-2011,365730.76,66.59,4.169
38,27-05-2011,356886.1,76.67,4.087
38,03-06-2011,396826.06,71.81,4.031
38,10-06-2011,381763.02,78.72,3.981
38,17-06-2011,356797.0,86.84,3.935
38,24-06-2011,354078.95,88.95,3.898
38,01-07-2011,387334.04,89.85,3.842
38,08-07-2011,399699.17,89.9,3.705
38,15-07-2011,367181.71,88.1,3.692
38,22-07-2011,365562.67,91.17,3.794
38,29-07-2011,355131.33,93.29,3.805
38,05-08-2011,437631.44,90.61,3.803
38,12-08-2011,387844.05,91.04,3.701
38,19-08-2011,362224.7,91.74,3.743
38,26-08-2011,365672.55,94.61,3.74
38,02-09-2011,416953.51,93.66,3.798
38,09-09-2011,397771.68,88.0,3.913
38,16-09-2011,408188.88,76.36,3.918
38,23-09-2011,394665.28,82.95,3.789
38,30-09-2011,366819.84,83.26,3.877
38,07-10-2011,449516.29,70.44,3.827
38,14-10-2011,400430.78,67.31,3.805
38,21-10-2011,402709.17,73.05,3.842
38,28-10-2011,378539.17,67.41,3.727
38,04-11-2011,436970.1,59.77,3.828
38,11-11-2011,411116.95,48.76,3.824
38,18-11-2011,392003.13,54.2,3.813
38,25-11-2011,393715.71,53.25,3.622
38,02-12-2011,411252.02,52.5,3.701
38,09-12-2011,435401.64,42.17,3.644
